word	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
nonsense	0.250	0	0	0	0	0	0	0
glare	0.562	0	0	0.430	0	0	0	0
allsmiles	0	0	0	0	0.828	0	0	0
benign	0	0	0	0	0.074	0	0	0
addresses	0	0.289	0	0	0	0	0	0
patrol	0	0	0	0	0	0	0	0.406
conquer	0	0	0	0.391	0	0	0	0.273
purity	0	0	0	0	0	0	0.203	0
deference	0	0	0	0	0	0	0	0.414
comforting	0	0	0	0	0.636	0	0	0
explore	0	0.695	0	0	0	0	0	0
ignorant	0	0	0.406	0	0	0	0	0
buddhist	0	0	0	0	0.281	0	0	0
smell	0.061	0	0.445	0	0	0	0	0
auction	0	0.539	0	0	0	0	0	0
confidentially	0	0	0	0	0	0	0	0.727
selfishness	0.469	0	0	0	0	0	0	0
abuse	0.812	0	0.695	0.672	0	0.625	0	0
priceless	0	0	0	0	0.641	0	0	0
stupidity	0.438	0	0	0	0	0	0	0
enablement	0	0	0	0	0	0	0	0.422
thankgod	0	0	0	0	0.594	0	0	0
snubbed	0.422	0	0	0	0	0	0	0
imprudent	0	0	0	0	0	0.438	0	0
illumination	0	0	0	0	0.530	0	0.477	0.555
demolish	0.824	0	0	0	0	0.636	0	0
furious	0.929	0	0.469	0	0	0	0	0
growls	0.649	0	0	0	0	0	0	0
dabbling	0.234	0	0.195	0	0	0	0	0
miracles	0	0	0	0	0.758	0	0	0
matron	0	0	0	0	0	0	0	0.570
scientist	0	0.383	0	0	0	0	0	0.695
melancholy	0	0	0	0	0	0.621	0	0
villainous	0.797	0	0.641	0.594	0	0	0	0
inhibit	0.371	0	0.328	0	0	0.312	0	0
clerical	0	0	0	0	0	0	0	0.320
beaming	0	0.523	0	0	0.938	0	0	0
amusement	0	0	0	0	0.719	0	0	0
excitation	0.172	0.703	0	0.391	0.891	0	0.641	0
suspicion	0	0	0	0.391	0	0	0	0
wasteful	0.297	0	0.484	0	0	0.250	0	0
stark	0	0	0	0	0	0	0	0.359
manicure	0	0	0	0	0.344	0	0	0
arbitrator	0	0	0	0	0	0	0	0.438
merrychristmas	0	0	0	0	0.712	0	0	0
cur	0.422	0	0.453	0.359	0	0	0	0
hardy	0	0	0	0	0.250	0	0	0.492
quest	0	0.766	0	0	0	0	0	0
engulf	0	0.484	0	0	0	0	0	0
oblivion	0.437	0	0	0.609	0	0	0	0
condemn	0.825	0	0	0	0	0	0	0
dispose	0	0	0.359	0	0	0	0	0
compass	0	0	0	0	0	0	0	0.570
lettered	0	0.398	0	0	0	0	0	0.359
late	0	0	0	0	0	0.125	0	0
goodmorning	0	0	0	0	0.547	0	0	0
variable	0	0	0	0	0	0	0.484	0
entangled	0.544	0	0.242	0.438	0	0.377	0	0
annoyin	0.545	0	0	0	0	0	0	0
samurai	0	0	0	0.547	0	0	0	0
desist	0.453	0	0.281	0	0	0	0	0
gloomy	0	0	0	0	0	0.578	0	0
jeopardize	0.561	0	0	0.547	0	0	0	0
disposed	0	0.320	0	0	0	0	0	0.320
bridegroom	0	0.656	0	0	0.469	0	0	0.445
interested	0	0	0.078	0	0	0.114	0	0
asleeep	0.059	0	0	0	0	0	0	0
revolver	0.578	0	0	0.672	0	0.453	0	0
bawl	0	0	0	0	0	0.594	0	0
cleave	0	0	0	0.391	0	0	0	0
life	0	0	0	0	0.438	0	0	0
neurosis	0	0	0	0.656	0	0.531	0	0
nightmare	0	0	0	0.828	0	0	0	0
crusade	0.328	0	0	0.392	0	0	0	0
penance	0	0	0	0.406	0	0.531	0	0
happytweet	0	0	0	0	0.797	0	0	0
judgment	0	0	0	0	0	0	0.422	0.469
deprivation	0.621	0	0.602	0.578	0	0.672	0	0
effigy	0.439	0	0	0	0	0	0	0
constant	0	0	0	0	0	0	0	0.555
tearsofjoy	0	0	0	0	0.859	0	0	0
amphetamines	0	0	0.398	0	0	0	0	0
dawned	0	0	0	0.150	0	0	0	0
goodmusic	0	0	0	0	0.594	0	0	0
understanding	0	0	0	0	0	0	0	0.688
freakout	0	0	0	0.531	0	0	0	0
crushing	0.735	0	0.398	0.672	0	0.609	0	0
swerve	0	0	0	0.344	0	0	0.508	0
sleepless	0	0	0	0.234	0	0	0	0
sin	0.547	0	0.625	0.560	0	0.516	0	0
lesser	0	0	0.188	0	0	0	0	0
battles	0	0	0	0	0	0	0	0.211
slip	0	0	0	0	0	0	0.461	0
agonizing	0	0	0	0.703	0	0	0	0
voyage	0	0.719	0	0	0	0	0	0
constipation	0	0	0.703	0	0	0	0	0
haye	0.324	0	0	0	0	0	0	0
romanticism	0	0	0	0	0.656	0	0	0
wring	0.415	0	0	0	0	0	0	0
sostressed	0	0	0	0.578	0	0	0	0
boisterous	0.307	0.555	0	0	0.667	0	0	0
everlasting	0	0	0	0	0.578	0	0	0.570
fatty	0	0	0.539	0	0	0.312	0	0
haze	0	0	0	0.594	0	0	0	0
impending	0	0.664	0	0.562	0	0	0	0
run	0	0	0	0.250	0	0	0	0
throttle	0.579	0	0	0	0	0	0	0
vengeful	0.894	0	0	0.625	0	0	0	0
blizzard	0	0	0	0.656	0	0	0	0
termination	0	0	0	0	0	0.641	0	0
needles	0	0	0	0.547	0	0	0	0
livid	0.821	0	0.469	0	0	0	0	0
cheerfulness	0	0.461	0	0	0.758	0	0	0.578
define	0	0	0	0	0	0	0	0.539
alcoholism	0.338	0	0.562	0.500	0	0.609	0	0
chirping	0	0	0	0	0.328	0	0	0
flares	0.532	0	0	0	0	0	0	0
singularly	0	0	0	0	0	0	0.188	0
improvise	0	0.492	0	0	0	0	0.523	0
localize	0	0.352	0	0	0	0	0	0
deserted	0.348	0	0.359	0.531	0	0.688	0	0
malaria	0	0	0.781	0.609	0	0.547	0	0
whstupp	0	0	0	0	0	0	0	0.203
cursing	0.625	0	0.430	0	0	0	0	0
expected	0	0.562	0	0	0	0	0	0
dignity	0	0	0	0	0.500	0	0	0.672
fumin	0.779	0	0	0	0	0	0	0
cry	0	0	0	0	0	0.750	0	0
girder	0	0	0	0	0	0	0	0.320
lifeisgood	0	0	0	0	0.766	0	0	0
magnetic	0	0	0	0	0	0	0	0.461
funeral	0	0	0	0	0	0.844	0	0
rationality	0	0	0	0.141	0	0	0	0
opponent	0.328	0.406	0.242	0.312	0	0	0	0
submitting	0	0	0	0.281	0	0	0	0
theism	0	0	0.312	0	0	0	0	0
exhaustion	0	0.297	0	0	0	0.375	0	0
disconnected	0	0	0	0	0	0.438	0	0
provoking	0.578	0	0.328	0	0	0	0	0
fustrated	0.547	0	0	0	0	0	0	0
charity	0	0	0	0	0.406	0	0	0
movingforward	0	0	0	0	0.429	0	0	0
berminat	0	0	0	0	0	0	0	0.375
jual	0	0	0	0	0	0	0	0.375
bastard	0	0	0.570	0	0	0.366	0	0
hating	0.828	0	0	0	0	0	0	0
holla	0	0	0	0	0	0	0	0.312
stupidpeople	0.492	0	0	0	0	0	0	0
bliss	0	0	0	0	0.971	0	0	0
lovelife	0	0	0	0	0.703	0	0	0
companion	0	0	0	0	0.406	0	0	0.750
weigh	0	0.414	0	0	0	0	0	0.344
badge	0	0	0	0	0	0	0	0.500
decay	0	0	0	0.557	0	0.482	0	0
combat	0.667	0	0	0.728	0	0	0	0
mediate	0	0.414	0	0	0	0	0	0.555
continuation	0	0.406	0	0	0	0	0	0
hate	0.828	0	0.695	0.484	0	0.656	0	0
enjoy	0	0.578	0	0	0.812	0	0	0.484
lax	0	0	0	0	0	0.266	0	0
gratuitous	0	0	0.242	0	0	0	0	0
avalanche	0	0	0	0.703	0	0.453	0.711	0
unfriendly	0.394	0	0.305	0.281	0	0.516	0	0
struggle	0.453	0	0	0.719	0	0.379	0	0
blindfold	0	0.500	0	0.266	0	0	0.609	0
rushing	0	0	0	0.233	0	0	0	0
blessings	0	0.539	0	0	0.750	0	0.352	0.609
firmness	0	0	0	0	0	0	0	0.586
pitfall	0.375	0	0.367	0.562	0	0.394	0.586	0
profanity	0.673	0	0	0	0	0	0	0
hangry	0.515	0	0	0	0	0	0	0
torpedo	0.562	0	0	0	0	0	0	0
obliterate	0.843	0	0	0.766	0	0.594	0	0
honeymoon	0	0.680	0	0	0.636	0	0.250	0.523
judgement	0	0	0	0	0	0	0	0.492
bereavement	0	0	0	0	0	0.922	0	0
orc	0.289	0	0.383	0.388	0	0	0	0
shanghai	0	0	0.250	0.266	0	0	0	0
wages	0	0	0	0	0.169	0	0	0
renegade	0.529	0	0	0	0	0	0	0
enraged	0.927	0	0	0	0	0	0	0
chronicle	0	0	0	0	0	0	0	0.539
brawl	0.861	0	0.531	0.688	0	0	0	0
injuring	0	0	0	0.609	0	0	0	0
goofy	0	0	0	0	0.391	0	0	0
marine	0	0	0	0	0	0	0	0.367
bewilderment	0	0	0	0.312	0	0	0.828	0
trip	0	0	0	0	0	0	0.281	0
desert	0.206	0	0.203	0.359	0	0.344	0	0
recession	0.234	0	0.492	0.344	0	0.485	0	0
endow	0	0	0	0	0	0	0	0.492
thriving	0	0.578	0	0	0.719	0	0	0
disagreement	0.348	0	0	0	0	0.438	0	0
parliament	0	0	0	0	0	0	0	0.477
horizon	0	0.508	0	0	0	0	0	0
stillwaiting	0	0	0	0.184	0	0	0	0
nether	0.278	0	0	0.312	0	0.328	0	0
probability	0	0.547	0	0	0	0	0	0
satanic	0.828	0	0	0	0	0	0	0
soscary	0	0	0	0.712	0	0	0	0
vengeance	0.886	0	0	0.844	0	0	0	0
shelter	0	0	0	0	0	0	0	0.578
conspire	0	0	0	0.312	0	0	0	0
nocomplaints	0	0	0	0	0.485	0	0	0
uncanny	0	0	0	0.266	0	0	0.586	0
camping	0	0	0	0	0.221	0	0	0
poise	0	0	0	0.094	0	0	0	0
determinate	0	0.477	0	0	0	0	0	0.570
rebels	0	0	0	0.435	0	0	0	0
true	0	0	0	0	0.328	0	0	0.789
favor	0	0	0	0	0.348	0	0	0
degrade	0	0	0.516	0	0	0	0	0
inevitable	0	0	0	0	0	0	0	0.492
hunger	0.235	0	0	0	0	0	0	0
spokesman	0	0	0	0	0	0	0	0.492
uneasy	0	0	0.273	0.312	0	0	0	0
paradise	0	0	0	0	0.833	0	0	0
treasure	0	0.648	0	0	0.652	0	0	0.500
don	0	0	0	0	0	0	0	0.273
planes	0	0	0	0.274	0	0	0	0
accelerate	0	0.594	0	0	0	0	0	0
legal	0	0	0	0	0	0	0	0.641
argh	0.391	0	0	0	0	0	0	0
germ	0	0.336	0.680	0	0	0	0	0
feminism	0.266	0	0	0	0	0	0	0
worsening	0	0	0.398	0	0	0.562	0	0
guarded	0	0	0	0	0	0	0	0.602
remove	0.351	0	0	0.328	0	0.281	0	0
partners	0	0	0	0	0	0	0	0.727
custodian	0	0	0	0	0	0	0	0.508
respectable	0	0	0	0	0	0	0	0.773
confined	0.500	0	0.320	0.578	0	0.531	0	0
stifled	0.469	0	0	0.391	0	0.516	0	0
books	0	0	0	0	0.136	0	0	0
puff	0	0	0	0	0	0	0	0.258
scold	0.515	0	0.297	0.453	0	0.327	0	0
destruction	0.656	0	0	0.797	0	0	0	0
dazzle	0	0	0	0	0	0	0.836	0
stamina	0	0	0	0	0	0	0	0.539
forming	0	0.531	0	0	0	0	0	0
long	0	0.406	0	0	0	0	0	0
almighty	0	0	0	0	0.516	0	0	0
ulcer	0.348	0	0.633	0.562	0	0.312	0	0
vibes	0	0	0	0	0.379	0	0	0
despair	0.382	0	0.445	0.641	0	0.812	0	0
intelligence	0	0	0	0.038	0.477	0	0	0.719
timewasters	0.348	0	0	0	0	0	0	0
shockingly	0	0	0	0	0	0	0.875	0
tirade	0.859	0	0.500	0	0	0	0	0
greatness	0	0	0	0	0.750	0	0.492	0.555
lie	0.348	0	0.445	0	0	0.585	0	0
brutal	0.719	0	0	0.828	0	0	0	0
kiss	0	0.711	0	0	0.610	0	0.312	0
hydrophobia	0	0	0.328	0	0	0	0	0
healing	0	0.578	0	0	0.328	0.234	0	0.672
nose	0	0	0.180	0	0	0	0	0
happily	0	0	0	0	0.922	0	0	0
growling	0.750	0	0.297	0.547	0	0	0	0
yousuck	0.578	0	0	0	0	0	0	0
heavenly	0	0.578	0	0	0.853	0	0	0.570
less	0	0	0	0.167	0	0	0	0
decomposition	0	0	0.750	0.469	0	0.703	0	0
snuggling	0	0	0	0	0.625	0	0	0
laugh	0	0	0	0	0.891	0	0.258	0
calamity	0	0	0	0	0	0.709	0	0
giggle	0	0	0	0	0.802	0	0	0
deal	0	0.402	0	0	0.312	0	0.227	0.391
psychosis	0.441	0	0	0.703	0	0.638	0	0
reconciliation	0	0.500	0	0	0.316	0	0	0.555
innocent	0	0	0	0	0	0	0	0.703
bereaved	0	0	0	0	0	0.920	0	0
rags	0	0	0.320	0	0	0	0	0
disconnects	0.281	0	0	0	0	0	0	0
ballot	0	0.539	0	0	0	0	0	0.531
confidence	0	0.445	0	0.109	0.547	0	0	0.641
bitterly	0.609	0	0.547	0	0	0.625	0	0
recommend	0	0	0	0	0	0	0	0.609
labyrinth	0	0.430	0	0	0	0	0	0
overload	0	0	0	0	0	0.172	0	0
dubious	0	0	0	0.391	0	0	0	0.195
hammock	0	0	0	0	0.394	0	0	0
obliging	0.141	0.398	0.156	0.250	0.333	0	0.188	0.539
cancel	0	0	0	0	0	0.234	0	0
yayyy	0	0	0	0	0.803	0	0	0
lml	0	0	0	0	0.422	0	0	0
bride	0	0.641	0	0	0.471	0	0	0.531
gallows	0.570	0	0	0.686	0	0.797	0	0
somethingigetalot	0.219	0	0	0	0	0	0	0
smiling	0	0	0	0	0.828	0	0	0
gibberish	0.172	0	0	0	0	0	0	0
shaky	0.344	0.469	0	0.344	0	0	0	0
derogation	0.500	0	0.523	0.547	0	0.491	0	0
steady	0	0	0	0	0	0	0.094	0.602
mystery	0	0.711	0	0	0	0	0.625	0
blight	0	0	0.500	0.312	0	0.591	0	0
twats	0.609	0	0	0	0	0	0	0
homeless	0.288	0.289	0.438	0.609	0	0.734	0	0
orchard	0	0	0	0	0.221	0	0	0
adrift	0	0.422	0	0.328	0	0.328	0	0
degrading	0	0	0.625	0.562	0	0.609	0	0
darkened	0	0	0	0.610	0	0.438	0	0
nutritious	0	0	0	0	0	0.015	0	0
frantically	0	0	0	0.717	0	0	0	0
devil	0.719	0.273	0.664	0.828	0	0.576	0	0
intractable	0.500	0	0	0	0	0	0	0
pretending	0.152	0	0	0	0	0	0	0
intercede	0	0	0	0.234	0	0.344	0	0
vicar	0	0	0	0	0	0	0	0.469
wear	0	0	0	0	0	0	0	0.328
interrupted	0	0	0	0	0	0.188	0	0
arsehole	0.624	0	0	0	0	0	0	0
tantamount	0	0	0	0	0	0	0	0.539
momentum	0	0.594	0	0	0	0	0	0
violation	0.547	0	0	0.766	0	0.594	0.539	0
daughter	0	0	0	0	0.547	0	0	0
spider	0	0	0.461	0.656	0	0	0	0
impolite	0	0	0.266	0	0	0	0	0
notoriety	0.250	0	0.289	0.109	0	0	0	0
dictionary	0	0	0	0	0	0	0	0.523
suggest	0	0	0	0	0	0	0	0.352
taught	0	0	0	0	0	0	0	0.523
ill	0.333	0	0.492	0.621	0	0.594	0	0
damages	0	0	0	0	0	0.576	0	0
extrajudicial	0	0	0	0.422	0	0	0	0
bruh	0	0	0	0	0	0	0	0.312
recreational	0	0.547	0	0	0.318	0	0	0
career	0	0.453	0	0	0	0	0	0
surprise	0	0	0	0.172	0.562	0	0.930	0
inconceivable	0	0	0	0	0	0	0.602	0
mouth	0	0	0	0	0	0	0.172	0
forefathers	0	0	0	0	0.188	0	0	0.539
flows	0	0	0	0	0.130	0	0	0
paucity	0.359	0	0.398	0	0	0.438	0	0
subversion	0.470	0	0	0.469	0	0	0	0
fender	0	0	0	0	0	0	0	0.359
perversion	0.530	0	0.758	0	0	0.469	0	0
diseased	0	0	0.797	0.734	0	0.766	0	0
teary	0	0	0	0	0	0.688	0	0
trumpet	0.059	0	0	0	0	0	0	0
public	0	0.375	0	0	0	0	0	0
dispel	0	0	0	0	0	0.375	0	0
jurist	0	0	0	0	0	0	0	0.562
sponsor	0	0	0	0	0	0	0	0.531
difficulty	0.379	0	0	0.234	0	0.500	0	0
oath	0	0	0	0	0	0	0	0.781
fasting	0	0	0	0	0	0.220	0	0
vulgar	0	0	0.719	0	0	0	0	0
wet	0	0	0	0	0	0.078	0	0
sunk	0	0	0.180	0.250	0	0.426	0	0
ahhhhhhhh	0	0	0	0.312	0	0	0	0
feeling	0.147	0.555	0.141	0.328	0.359	0.172	0.359	0.518
cripple	0	0	0	0.703	0	0.719	0	0
venerable	0	0.430	0	0	0.279	0	0	0.508
defense	0.425	0.492	0	0.258	0	0	0	0
freakish	0	0	0.680	0.484	0	0	0.664	0
explode	0.859	0	0	0.828	0	0.500	0.906	0
unattractive	0	0	0.555	0	0	0.373	0	0
chasm	0	0	0	0.375	0	0	0	0
disreputable	0.368	0	0.492	0.453	0	0	0	0
defend	0	0	0	0.250	0	0	0	0
goodvibes	0	0	0	0	0.742	0	0	0
skillful	0	0	0	0	0	0	0	0.695
guilty	0.591	0	0	0	0	0.609	0	0
thirteenth	0	0	0	0.465	0	0	0	0
unbroken	0	0	0	0	0	0	0	0.523
intimidation	0.703	0	0	0.559	0	0	0	0
cloudy	0	0	0	0	0	0.234	0	0
blindly	0	0	0	0	0	0.344	0	0
paralyzed	0.333	0	0	0.859	0	0.703	0.586	0
lowest	0	0	0	0	0	0.478	0	0
obstacle	0.242	0	0	0.344	0	0.266	0	0.242
abandoned	0.222	0	0	0.534	0	0.828	0	0
craving	0	0.664	0	0	0	0	0	0
worrying	0	0.539	0	0.484	0	0.562	0	0
thatmoment	0	0	0	0.234	0	0	0	0
amnesty	0	0	0	0	0.328	0	0	0
absence	0	0	0	0.396	0	0.547	0	0
sty	0	0	0.547	0	0	0	0	0
trophy	0	0.562	0	0	0.484	0	0.234	0.406
lethargy	0	0	0	0	0	0.438	0	0
alreadyyyyy	0	0	0	0.140	0	0	0	0
amicable	0	0	0	0	0.469	0	0	0
tema	0	0	0	0	0	0	0	0.312
perverse	0.415	0	0.805	0.438	0	0	0	0
nettle	0.422	0	0.289	0	0	0	0	0
asylum	0	0	0	0.547	0	0	0	0
deny	0.438	0	0	0	0	0	0	0.180
bankruptcy	0.221	0	0.445	0.359	0	0.500	0	0
tragedy	0	0	0	0.859	0	0.906	0	0
supports	0	0	0	0	0	0	0	0.656
pleasurable	0	0	0	0	0.877	0	0	0
exhilaration	0	0	0	0	0.891	0	0.672	0
radiance	0	0.523	0	0	0.725	0	0	0.492
associate	0	0	0	0	0	0	0	0.469
somad	0.637	0	0	0	0	0	0	0
cracked	0.422	0	0	0.484	0	0	0	0
illegal	0.394	0	0.430	0.500	0	0.469	0	0
perished	0	0	0	0	0	0.797	0	0
erase	0	0	0	0.303	0	0	0	0
agony	0.465	0	0	0.750	0	0.900	0	0
unique	0	0	0	0	0.375	0	0.438	0
romantic	0	0.500	0	0	0.750	0	0	0.500
erupt	0.742	0	0	0	0	0	0.789	0
miserable	0.594	0	0.547	0	0	0.844	0	0
crouching	0	0	0	0.297	0	0	0	0
bieber	0	0	0	0	0	0	0	0.148
fain	0	0.445	0	0	0.167	0	0	0.398
diarrhoea	0	0	0.820	0	0	0	0	0
punch	0.713	0	0	0.580	0	0.391	0.539	0
unsafe	0	0	0	0.561	0	0	0	0
excited	0	0.859	0	0	0.818	0	0.625	0.453
registry	0	0	0	0	0	0	0	0.547
bloodthirsty	0.875	0	0.852	0.922	0	0	0	0
anxious	0	0.641	0	0.518	0	0	0	0
yey	0	0	0	0	0.562	0	0	0
hostile	0.898	0	0.609	0.688	0	0	0	0
cuckold	0	0	0.625	0	0	0	0	0
rigor	0	0	0.398	0.453	0	0	0	0
squeamish	0	0	0.578	0.500	0	0	0	0
john	0	0	0.250	0	0	0	0	0
idc	0	0	0	0	0	0	0	0.211
hippie	0	0	0	0	0.288	0	0	0
belt	0.364	0	0	0.266	0	0	0	0
believes	0	0	0	0	0	0	0	0.672
sinning	0	0	0.562	0	0	0	0	0
audition	0	0	0	0.156	0	0	0	0
goodmood	0	0	0	0	0.819	0	0	0
conformity	0	0	0	0	0	0	0	0.438
falling	0	0	0	0	0	0.422	0	0
dreadful	0.562	0.508	0.586	0.750	0	0.797	0	0
earned	0	0	0	0	0	0	0	0.570
imagination	0	0	0	0.141	0	0	0	0.438
goblin	0	0	0.500	0.594	0	0	0	0
sufferer	0	0	0	0.609	0	0.770	0	0
disobey	0.469	0	0.414	0	0	0	0	0
ting	0	0	0	0	0	0	0	0.242
miraculous	0	0	0	0	0.773	0	0.773	0
excluding	0	0	0	0	0	0.281	0	0
scream	0.719	0	0.438	0.719	0	0	0.719	0
rating	0.182	0	0	0.250	0	0.109	0	0
desolation	0	0	0	0.667	0	0.797	0	0
shuddering	0	0	0.367	0	0	0	0	0
scariest	0	0	0	0.844	0	0	0	0
heroism	0	0.555	0	0	0.576	0	0.547	0.648
routine	0	0	0	0	0	0	0	0.414
annulment	0	0	0	0	0	0.440	0	0
vow	0	0.484	0	0	0.382	0	0	0.781
iniquity	0	0	0.445	0	0	0	0	0
authenticate	0	0	0	0	0	0	0	0.719
demolished	0	0	0	0	0	0.625	0	0
overcoming	0	0	0	0.188	0	0	0	0
irreconcilable	0.543	0	0	0.438	0	0.594	0	0
opium	0.180	0	0.445	0.344	0	0.303	0	0
absentee	0	0	0	0	0	0.348	0	0
mildew	0	0	0.633	0	0	0	0	0
budget	0	0	0	0	0	0	0	0.406
quickness	0	0	0	0	0	0	0.617	0
sentry	0	0	0	0	0	0	0	0.430
firstborn	0	0.633	0	0	0.531	0	0	0.531
apparition	0	0	0	0.547	0	0	0.633	0
paragon	0	0.352	0	0	0.266	0	0	0.523
disapproved	0.485	0	0	0	0	0.438	0	0
humbug	0.266	0	0.320	0	0	0.250	0	0
accomplishment	0	0	0	0	0.594	0	0	0
gofuckyourself	0.886	0	0	0	0	0	0	0
forearm	0.156	0.250	0	0	0	0	0	0
inseparable	0	0	0	0	0.485	0	0	0.531
inept	0.409	0	0.352	0	0	0	0	0
plague	0	0	0.852	0.703	0	0.547	0	0
shameless	0	0	0.430	0	0	0	0	0
critical	0	0	0	0	0.116	0	0	0
tribulation	0	0	0	0.594	0.328	0.453	0	0
foodie	0	0	0	0	0.331	0	0	0
securities	0	0	0	0	0	0	0	0.547
mage	0	0	0	0.297	0	0	0	0
contentious	0.578	0	0.422	0.344	0	0	0	0
expel	0.656	0	0.391	0.438	0	0.414	0	0
saloon	0.136	0	0	0	0	0	0	0
priest	0	0	0	0	0	0	0	0.508
mistrust	0	0	0.422	0.500	0	0	0	0
woohoo	0	0	0	0	0.864	0	0	0
depend	0	0.383	0	0	0	0	0	0.594
framework	0	0	0	0	0	0	0	0.516
entertainment	0	0.539	0	0	0.603	0	0.359	0.344
canker	0.323	0	0.758	0	0	0	0	0
bomb	0.766	0	0	0.935	0	0.621	0.789	0
humiliating	0	0	0.578	0	0	0	0	0
nasty	0.672	0	0.703	0.466	0	0.484	0	0
forgiveness	0	0	0	0	0.453	0	0	0
pivot	0	0	0	0	0	0	0	0.297
vulture	0	0	0.516	0.410	0	0	0	0
difficulties	0	0	0	0	0	0.421	0	0
proof	0	0	0	0	0	0	0	0.703
yayy	0	0	0	0	0.636	0	0	0
hateeveryone	0.667	0	0	0	0	0	0	0
jodie	0	0	0	0	0	0	0	0.266
lamenting	0	0	0	0	0	0.656	0	0
aksesoris	0	0	0	0	0	0	0	0.320
intend	0	0	0	0	0	0	0	0.422
insulting	0.652	0	0.461	0.435	0	0.391	0	0
aga	0	0	0	0.219	0	0	0	0.359
execution	0.917	0	0	0.844	0	0.859	0	0.328
counted	0	0	0	0	0	0	0	0.477
fallacious	0.424	0	0	0	0	0	0	0
friendships	0	0	0	0	0	0	0	0.750
frightful	0.562	0	0	0.812	0	0.672	0	0
captivity	0	0	0	0	0	0.594	0	0
infallibility	0	0	0	0	0	0	0	0.500
contemplate	0	0.477	0	0	0	0	0	0
sprain	0	0	0	0	0	0.203	0	0
sucker	0.484	0	0	0	0	0	0	0
sedition	0.422	0	0	0	0	0.469	0	0
angel	0	0.438	0	0	0.594	0	0.320	0.625
congregation	0	0	0	0	0	0	0	0.562
wound	0.636	0	0	0.571	0	0.625	0	0
greasy	0	0	0.672	0	0	0	0	0
lovethis	0	0	0	0	0.891	0	0	0
degeneracy	0.531	0	0.734	0	0	0.578	0	0
rainyday	0	0	0	0	0	0.242	0	0
hemat	0	0	0	0	0	0	0	0.297
erotic	0	0.641	0	0	0.500	0	0.500	0.219
admiration	0	0	0	0	0.734	0	0.328	0.703
carol	0	0	0	0	0.328	0	0	0.336
bane	0.511	0	0.453	0.356	0	0	0	0
leavemealone	0.517	0	0	0	0	0	0	0
painful	0.426	0	0.531	0.844	0	0.750	0	0
lovemylife	0	0	0	0	0.797	0	0	0
broadside	0	0.305	0	0	0	0	0	0
vulgarity	0.750	0	0.703	0	0	0.453	0	0
defenseless	0	0	0	0.547	0	0.526	0	0
alarming	0	0	0	0.656	0	0	0.773	0
sewerage	0	0	0.859	0	0	0	0	0
vouch	0	0	0	0	0	0	0	0.508
interrupting	0.358	0	0	0	0	0	0	0
temperate	0	0	0	0	0	0	0	0.547
riots	0.824	0	0	0	0	0	0	0
affluence	0	0	0	0	0.391	0	0	0
intrusion	0	0	0	0.484	0	0	0	0
spur	0	0	0	0.262	0	0	0	0
silly	0	0	0	0	0.516	0	0	0
grace	0	0	0	0	0.576	0	0	0
puma	0	0	0	0.465	0	0	0.312	0
bbw	0	0	0	0	0	0	0	0.266
florence	0	0	0	0	0	0	0	0.281
blackout	0	0	0	0.406	0	0	0	0
child	0	0.523	0	0	0.466	0	0	0
jaundice	0	0	0	0.359	0	0	0	0
deformity	0	0	0.664	0.547	0	0.703	0	0
felon	0	0	0	0.672	0	0	0	0
puncture	0.594	0	0	0	0	0	0	0
watch	0	0.523	0	0.188	0	0	0	0
reinforcement	0	0	0	0	0	0	0	0.547
balm	0	0.398	0	0	0.152	0	0	0
derogatory	0.562	0	0.641	0.453	0	0.609	0	0
serve	0	0	0	0	0	0	0	0.414
noble	0	0	0	0	0	0	0	0.648
unbeaten	0	0.336	0	0	0.438	0.193	0.336	0
fully	0	0	0	0	0	0	0	0.516
snowmageddon	0	0	0	0.500	0	0	0	0
militia	0.375	0	0	0.672	0	0.344	0	0
stun	0	0	0	0	0	0	0.711	0
ugly	0	0	0.648	0	0	0	0	0
suicidal	0.636	0	0.695	0.898	0	0.941	0	0
hugs	0	0	0	0	0.562	0	0	0
probation	0	0.414	0	0.438	0	0.336	0	0
bless	0	0.492	0	0	0.561	0	0	0.633
disappointment	0	0	0.297	0	0	0.594	0	0
undoubted	0	0.391	0.164	0	0	0	0	0
numbness	0	0	0	0	0	0.359	0	0
rising	0	0.648	0	0	0.375	0	0	0
squelch	0.409	0	0.367	0	0	0	0	0
pressure	0	0	0	0.375	0	0	0	0
brighten	0	0	0	0	0.719	0	0.438	0.602
inimaginable	0	0	0	0	0	0	0.617	0
pavement	0	0	0	0	0	0	0	0.320
prerequisite	0	0.508	0	0	0	0	0	0
cowardly	0	0	0	0.531	0	0	0	0
nosnow	0	0	0	0	0	0.169	0	0
elbow	0.117	0	0	0	0	0	0	0
thelittlethings	0	0	0	0	0.424	0	0	0
xmas	0	0	0	0	0.719	0	0	0
dementia	0	0	0	0.641	0	0.688	0	0
differential	0	0	0	0	0	0	0	0.430
eyewitness	0	0	0	0	0	0	0	0.547
daft	0	0	0.336	0	0	0	0	0
warp	0.340	0	0	0	0	0.234	0	0
timing	0	0	0	0	0	0	0	0.500
vindicate	0.371	0	0	0	0	0	0	0
stormy	0	0	0	0.531	0	0	0	0
gratify	0	0	0	0	0.750	0	0.305	0
forum	0	0	0	0	0	0	0	0.422
